"","grade","age","female","race","empathy_1","empathy_2","empathy_3","empathy_4","empathy_5","empathy_6","empathy_7","empathy_8","empathy_9","empathy_10","empathy_11","schid"
"360",10,15,0,"Black",2,2,3,2,1,2,2,1,1,2,2,2
"361",10,16,0,"Black",2,1,2,2,1,2,3,1,1,1,2,2
"362",10,16,0,"Black",2,2,3,2,1,2,3,2,1,3,1,2
"363",10,17,0,"White",1,1,1,2,1,1,1,1,1,1,2,2
"364",11,17,0,"Other",1,2,3,2,1,1,1,2,3,3,3,2
"365",11,17,1,"Black",2,1,2,2,2,2,3,2,3,2,2,2
"366",11,16,1,"Black",2,3,3,2,2,2,2,3,3,3,2,2
"367",11,16,1,"Black",1,2,2,2,1,2,3,2,2,3,1,2
"368",11,16,1,"Hispanic",3,2,3,2,1,2,3,2,1,2,3,2
"369",11,16,1,"Black",2,2,3,2,1,1,2,1,3,3,2,2
"370",11,16,1,"Black",2,2,3,3,3,2,3,2,2,3,1,2
"371",11,16,0,"Black",2,2,2,3,3,3,3,2,2,3,2,2
"372",11,16,0,"White",2,1,2,2,1,1,2,1,1,2,3,2
"373",11,16,0,"Black",2,2,2,2,2,2,3,2,2,2,2,2
"374",9,16,0,"Black",2,1,3,2,2,3,3,1,1,3,3,2
"375",9,15,0,"Black",2,1,2,1,1,1,2,1,1,2,2,2
"376",11,17,0,"Black",2,2,2,2,1,2,3,1,1,3,2,2
"377",9,14,1,"Black",2,2,1,2,1,2,1,1,NA,2,3,2
"378",9,15,1,"Black",1,2,3,3,2,3,3,3,2,3,3,2
"379",11,17,1,"Black",3,2,3,2,2,2,3,2,2,2,2,2
"380",11,16,1,"White",3,2,3,2,2,2,3,2,3,3,3,2
"381",9,17,0,"Black",2,2,2,2,2,3,2,1,1,3,3,2
"382",11,17,0,"White",3,3,2,3,2,2,3,3,1,1,3,2
"383",9,14,1,"Black",2,2,1,2,1,1,1,2,1,2,2,2
"384",11,16,0,"Black",2,2,2,2,2,2,2,2,2,2,2,2
"385",12,17,1,"White",3,2,2,3,2,3,3,3,3,2,2,2
"386",12,18,1,"White",3,1,3,3,2,1,3,3,2,3,2,2
"387",12,17,1,"Black",2,2,3,2,2,3,3,2,2,2,2,2
"388",12,17,1,"Black",3,2,3,3,1,2,2,3,1,2,1,2
"389",12,17,0,"Black",1,2,3,2,1,1,3,2,3,2,1,2
"390",12,18,0,"Black",2,2,2,2,2,2,3,1,1,3,2,2
"391",12,17,0,"Black",1,2,3,1,1,1,2,1,3,2,1,2
"392",12,18,1,"Black",2,2,3,2,1,2,2,2,2,2,2,2
"393",12,17,1,"Black",3,2,3,2,1,3,2,2,3,2,2,2
"394",11,17,1,"Black",2,2,2,2,2,2,3,2,2,2,1,2
"395",12,18,1,"Black",3,2,3,3,2,2,3,2,3,2,2,2
"396",12,17,0,"Black",2,2,3,3,2,2,3,3,2,2,2,2
"397",12,17,1,"White",3,2,3,2,2,2,3,2,3,3,2,2
"398",12,17,0,"White",3,2,3,3,3,2,3,3,3,2,2,2
"399",12,17,1,"White",3,2,3,3,2,3,3,3,3,3,3,2
"400",12,17,0,"White",2,2,3,2,2,2,3,2,2,3,1,2
"401",11,16,1,"Black",3,2,3,2,1,2,3,2,2,3,1,2
"402",9,14,1,"Black",2,2,2,2,1,2,3,3,3,3,3,2
"403",11,18,0,"Black",2,2,2,2,1,2,3,NA,3,3,2,2
"404",12,17,0,"Black",3,3,3,3,3,3,3,3,3,3,3,2
"405",12,17,1,"Black",3,2,3,2,2,2,3,2,3,3,2,2
"406",12,17,1,"Black",2,2,3,3,2,2,3,3,2,2,1,2
"407",12,17,0,"White",3,2,2,2,2,2,3,2,2,2,3,2
"408",10,15,1,"Black",2,2,2,2,2,2,3,2,1,3,2,2
"409",10,16,1,"Black",3,1,3,1,1,3,3,2,1,3,1,2
"410",11,18,1,"Black",2,NA,1,1,1,1,2,1,1,1,1,2
"411",11,17,0,"Black",3,2,1,1,1,1,1,3,2,3,3,2
"412",12,18,0,"White",2,2,2,3,2,2,3,2,2,2,3,2
"413",9,14,1,"Black",3,3,2,2,2,3,3,2,2,2,2,2
"414",12,18,1,"White",3,3,3,3,3,3,3,3,3,3,3,2
"415",12,18,1,"Black",1,3,3,3,2,2,3,3,2,3,2,2
"416",11,16,0,"Black",2,1,1,2,1,1,3,1,3,2,3,2
"417",12,18,1,"Black",3,2,3,2,1,1,3,2,3,1,2,2
"418",12,19,0,"Other",2,2,2,3,2,2,3,2,2,2,3,2
"419",11,18,0,"Black",1,2,2,3,1,1,2,2,1,3,3,2
"420",12,18,0,"Other",2,2,2,3,3,3,3,1,2,3,3,2
"421",10,16,0,"Black",2,2,3,2,2,3,2,2,2,3,3,2
"422",10,16,0,"Black",2,2,2,2,1,1,2,2,2,2,2,2
"423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"424",11,17,0,"Black",2,1,2,2,2,2,3,1,2,2,1,2
"425",12,17,1,"Black",1,1,3,2,3,3,3,2,2,1,3,2
"426",10,15,0,"Other",1,1,3,2,1,1,3,1,1,3,3,2
"427",10,15,0,"Black",2,1,1,2,2,3,2,1,2,2,2,2
"428",12,17,1,"Black",2,2,3,2,2,2,2,1,2,3,2,2
"429",9,14,1,"Black",2,1,2,2,1,2,3,3,3,3,3,2
"430",11,16,0,"Black",1,2,3,2,1,2,3,1,1,1,3,2
"431",9,14,0,"Black",2,3,2,3,3,3,3,3,2,2,2,2
"432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"434",10,16,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"435",10,15,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"436",10,15,1,"Black",2,2,3,2,2,3,3,1,2,2,2,2
"437",10,15,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"438",10,15,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"439",11,16,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"440",10,15,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"441",9,10,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"442",12,18,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"443",12,17,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"444",12,17,0,"Black",NA,3,NA,NA,NA,NA,3,NA,NA,3,NA,2
"445",12,17,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"446",12,17,1,"Black",3,1,1,2,1,1,2,1,1,3,1,2
"447",11,16,1,"Black",2,2,3,3,1,2,3,3,3,2,2,2
"448",12,17,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"449",12,17,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"450",12,18,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"452",12,18,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"453",12,18,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"454",12,17,0,"Other",2,1,2,2,1,1,1,1,1,2,2,2
"455",12,17,1,"Black",3,2,3,2,2,2,2,2,3,3,1,2
"456",12,18,0,"Black",2,1,3,2,NA,2,2,2,2,2,2,2
"457",12,17,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"458",9,15,0,"White",1,2,1,1,1,2,3,2,2,1,1,2
"459",9,14,0,"Black",2,3,2,3,2,3,3,1,2,2,2,2
"460",9,14,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"461",9,14,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"462",9,14,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"463",9,NA,0,"White",2,2,3,2,2,1,1,1,3,1,1,2
"464",9,14,0,"Black",1,2,3,3,1,2,3,2,1,2,3,2
"465",9,14,0,"Black",3,3,3,3,2,2,2,2,1,1,1,2
"466",9,15,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"467",9,14,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"468",9,14,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"469",9,15,1,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"470",9,15,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"471",9,15,0,"Black",1,2,2,2,1,2,3,2,2,1,1,2
"472",9,15,0,"Hispanic",1,1,1,3,2,1,3,1,1,1,2,2
"473",9,15,0,"Black",2,3,3,3,2,3,3,3,2,2,2,2
"474",9,14,1,"Black",2,1,2,2,2,2,1,2,2,3,1,2
"475",9,15,1,"Black",2,1,3,1,1,2,3,3,3,2,1,2
"476",9,15,0,"Black",2,3,3,3,3,3,3,3,3,3,3,2
"477",11,16,1,"Black",2,2,2,3,2,2,3,3,2,3,2,2
"478",11,17,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"479",11,16,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"480",11,17,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"481",11,16,1,"Black",1,1,2,1,1,2,3,3,1,3,3,2
"482",11,16,0,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"483",10,16,0,"Black",2,2,3,2,2,2,3,2,1,3,1,2
"484",11,16,1,"Black",1,2,2,1,2,1,3,3,3,2,1,2
"485",12,17,1,"Black",3,2,3,2,2,2,3,3,2,2,1,2
"486",10,16,1,"Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"487",12,18,0,"Black",2,2,2,2,1,2,2,2,2,2,2,2
"488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"489",8,14,0,"White",2,1,2,1,3,2,3,2,2,3,2,3
"490",8,13,1,"White",3,2,3,3,3,3,3,3,3,3,2,3
"491",8,13,0,"White",3,3,3,2,3,2,3,1,3,2,2,3
"492",8,13,1,"White",3,2,3,2,2,1,3,2,3,3,2,3
"493",8,13,0,"White",2,2,3,2,3,2,3,1,3,3,1,3
"494",8,13,1,"White",3,2,3,3,1,2,2,2,2,3,2,3
"495",8,13,0,"White",2,2,2,2,2,1,2,1,2,2,2,3
"496",8,13,0,"White",2,1,3,1,1,2,2,2,2,2,1,3
"497",8,14,0,"White",1,2,3,3,2,3,3,3,2,2,3,3
"498",8,13,1,"White",3,2,3,3,2,3,3,3,2,3,1,3
"499",8,14,1,"White",3,2,3,2,2,2,2,2,3,2,2,3
"500",8,13,1,"White",3,2,3,3,2,2,3,2,2,3,2,3
"501",8,14,0,"White",1,1,2,2,1,1,2,1,2,3,2,3
"502",8,14,0,"Asian",3,1,3,1,2,3,3,3,2,3,3,3
"503",8,13,0,"White",2,2,3,2,1,2,2,2,3,3,2,3
"504",8,13,1,"White",3,1,3,3,2,2,2,3,3,2,1,3
"505",8,13,0,"White",2,1,1,2,1,2,2,1,2,1,2,3
"506",8,13,0,"White",3,NA,NA,NA,3,NA,NA,NA,2,NA,NA,3
"507",8,14,1,"White",2,2,3,2,3,2,3,2,2,3,2,3
"508",8,13,0,"White",2,2,2,2,2,1,2,1,2,1,2,3
"509",8,13,0,"White",2,1,3,3,2,2,3,2,3,2,2,3
"510",8,13,1,"White",3,3,3,2,2,1,3,2,1,3,2,3
"511",8,14,1,"White",3,2,3,3,2,3,3,2,1,3,2,3
"512",8,15,1,"White",3,2,2,3,2,3,3,3,1,3,2,3
"513",8,13,1,"White",1,2,3,2,1,3,3,2,2,1,2,3
"514",8,13,1,"White",2,3,3,3,2,3,3,3,3,3,2,3
"515",8,13,0,"White",2,1,2,1,2,2,2,2,1,2,2,3
"516",8,14,0,"White",2,2,2,3,1,2,2,1,3,3,3,3
"517",8,13,0,"White",3,2,2,2,2,2,2,3,3,3,2,3
"518",8,14,0,"White",2,2,2,1,1,2,1,1,3,2,2,3
"519",8,13,0,"White",2,2,3,3,2,2,3,1,2,2,2,3
"520",8,14,0,"White",2,1,2,1,2,1,2,1,1,2,2,3
"521",8,14,0,"Black",1,2,1,1,1,1,1,1,1,1,1,3
"522",8,13,1,"White",1,2,3,3,2,1,2,3,1,3,2,3
"523",8,13,1,"White",3,2,3,3,3,2,3,3,3,3,3,3
"524",8,13,0,"White",2,2,3,3,3,2,3,3,2,3,2,3
"525",8,13,1,"White",3,1,3,2,2,1,3,3,2,2,3,3
"526",8,13,0,"White",3,3,3,2,2,2,3,3,2,2,1,3
"527",8,13,0,"White",1,2,1,1,2,1,2,1,2,2,2,3
"528",8,13,1,"White",3,2,3,3,2,3,3,3,3,3,2,3
"529",8,13,0,"White",1,1,2,2,2,2,3,2,2,2,2,3
"530",8,13,1,"Asian",2,3,3,3,2,3,3,3,3,3,3,3
"531",8,13,0,"White",1,1,3,1,1,1,1,1,1,3,1,3
"532",8,13,0,"White",1,1,2,2,1,1,3,1,2,3,3,3
"533",8,14,0,"White",3,1,3,2,3,3,1,1,1,3,2,3
"534",8,13,1,"White",3,2,3,2,1,1,2,2,1,3,2,3
"535",8,13,1,"White",3,2,2,2,1,2,2,2,2,3,3,3
"536",8,14,0,"White",3,2,2,3,2,2,2,1,3,3,1,3
"537",8,13,0,"White",3,2,2,3,3,3,3,3,2,3,2,3
"538",8,13,1,"White",3,2,1,3,2,2,3,3,2,2,1,3
"539",8,13,0,"White",2,2,3,2,2,3,2,2,3,2,2,3
"540",8,13,1,"White",3,3,2,3,2,2,3,3,3,2,2,3
"541",8,13,1,"White",2,2,3,3,2,1,3,3,1,3,2,3
"542",8,13,1,"Hispanic",3,1,2,3,2,1,3,3,3,2,2,3
"543",8,13,0,"White",3,2,2,3,3,2,3,NA,3,3,2,3
"544",8,13,1,"White",3,2,3,3,2,1,3,3,3,2,3,3
"545",8,13,1,"White",2,3,3,3,2,3,3,3,2,3,3,3
"546",8,13,0,"Hispanic",3,1,3,1,1,2,1,1,2,2,2,3
"547",8,13,1,"White",3,2,3,3,3,2,3,3,3,2,3,3
"548",8,14,1,"White",2,2,2,3,1,2,2,3,3,2,2,3
"549",8,13,0,"Other",3,2,3,3,2,2,3,2,3,2,2,3
"550",8,13,1,"White",2,2,3,2,1,2,2,2,3,1,2,3
"551",8,14,0,"White",1,2,3,2,1,1,1,2,2,1,1,3
"552",8,13,1,"White",3,2,2,3,2,2,3,3,3,3,3,3
"553",8,14,0,"White",3,2,3,3,2,3,3,2,3,3,2,3
"554",8,13,0,"White",3,2,3,2,2,2,3,3,3,2,3,3
"555",8,14,1,"White",3,3,1,3,1,2,3,3,1,2,2,3
"556",8,13,1,"White",3,1,3,2,2,2,3,3,3,3,2,3
"557",8,13,0,"White",3,2,3,3,2,3,3,2,3,3,2,3
"558",8,13,1,"White",3,2,3,2,1,1,2,2,2,2,1,3
"559",8,13,1,"White",3,2,2,3,2,3,2,2,2,1,2,3
"560",8,14,0,"White",3,2,3,2,2,2,3,1,3,2,2,3
"561",8,13,1,"White",2,1,2,3,1,1,2,2,3,3,3,3
"562",8,14,1,"White",3,2,3,3,1,2,3,3,3,2,2,3
"563",8,14,1,"White",3,3,3,3,3,3,3,2,3,1,3,3
"564",8,13,1,"White",1,3,2,3,2,1,NA,NA,3,2,2,3
"565",8,14,1,"White",3,2,2,2,2,2,3,3,2,2,1,3
"566",8,13,1,"White",1,2,2,2,2,2,3,2,3,2,1,3
"567",8,13,1,"White",2,1,3,3,2,3,2,3,3,3,2,3
"568",8,14,0,"White",2,1,1,1,1,1,2,1,3,2,1,3
"569",8,13,0,"White",3,3,3,3,2,3,3,3,2,3,3,3
"570",8,13,1,"White",3,2,3,2,2,2,2,2,3,2,2,3
"571",8,14,0,"White",3,2,3,2,2,2,3,2,3,3,2,3
"572",7,13,0,"Other",3,3,3,3,2,2,2,2,3,3,3,3
"573",7,12,0,"White",2,2,2,2,2,1,2,1,3,3,2,3
"574",7,11,1,"Other",2,2,2,2,1,1,3,2,3,2,1,3
"575",7,13,0,"White",3,2,3,2,2,3,3,1,2,2,2,3
"576",7,12,0,"White",2,2,3,2,2,2,3,2,3,2,3,3
"577",7,13,0,"White",3,2,3,3,1,2,3,2,2,2,3,3
"578",7,12,0,"White",2,2,3,2,3,2,3,2,2,2,2,3
"579",7,12,0,"Other",2,1,2,2,1,1,2,2,3,3,2,3
"580",7,13,0,"White",1,1,1,1,1,1,2,1,2,2,2,3
"581",7,13,0,"Other",2,1,1,1,2,2,2,1,1,2,2,3
"582",7,13,0,"White",3,2,2,2,2,3,2,2,1,2,2,3
"583",7,12,0,"Hispanic",1,2,1,NA,1,1,2,1,1,2,1,3
"584",7,12,1,"White",3,3,3,3,3,3,3,3,3,3,2,3
"585",7,12,1,"White",2,2,3,3,1,2,3,3,2,3,2,3
"586",7,12,1,"Hispanic",3,2,3,3,2,3,3,3,1,3,2,3
"587",7,13,1,"White",2,2,3,2,1,3,3,2,2,2,2,3
"588",7,13,1,"White",3,1,3,3,2,2,3,1,3,2,2,3
"589",7,13,1,"White",3,3,3,3,3,3,3,2,2,2,3,3
"590",7,12,1,"White",2,1,2,1,2,1,3,2,1,3,2,3
"591",7,14,0,"White",1,1,1,1,1,1,1,1,1,1,1,3
"592",7,12,1,"White",1,1,2,1,1,3,2,1,3,2,1,3
"593",7,13,0,"White",2,2,2,2,2,2,2,1,3,2,2,3
"594",7,12,0,"White",3,1,3,2,1,2,3,1,3,2,2,3
"595",7,12,0,"White",3,2,3,3,2,3,3,2,3,3,3,3
"596",7,12,0,"White",3,2,3,2,3,3,3,2,3,3,3,3
"597",7,12,0,"Other",3,2,3,3,2,3,3,3,2,3,2,3
"598",7,12,0,"White",2,1,3,3,3,2,2,2,3,2,2,3
"599",7,12,0,"White",3,1,2,3,2,2,3,2,2,3,2,3
"600",7,12,1,"White",3,2,2,2,3,2,2,2,2,2,2,3
"601",7,13,0,"White",3,2,3,2,2,2,3,1,2,2,2,3
"602",7,12,1,"White",3,2,3,2,2,3,3,2,2,2,2,3
"603",7,12,1,"White",3,2,3,1,1,2,2,1,3,3,2,3
"604",7,12,1,"White",3,2,3,3,2,2,3,3,2,3,2,3
"605",7,13,1,"White",2,2,2,3,2,2,3,2,3,3,2,3
"606",7,12,1,"White",3,2,1,3,2,2,2,3,3,2,2,3
"607",7,13,0,"White",3,3,3,3,2,3,3,2,3,2,2,3
"608",7,13,1,"White",3,2,3,2,2,2,3,1,2,2,2,3
"609",7,12,0,"White",3,3,3,3,2,2,3,3,2,3,3,3
"610",7,12,1,"White",3,2,3,3,2,3,3,3,3,3,2,3
"611",7,13,1,"White",3,2,3,3,2,3,3,3,1,3,2,3
"612",7,13,1,"White",2,1,2,3,2,3,2,2,2,3,2,3
"613",7,13,0,"White",2,2,3,1,1,1,2,1,2,3,1,3
"614",7,12,1,"White",3,2,2,3,2,2,3,3,3,2,2,3
"615",7,12,1,"White",3,2,3,3,3,3,3,3,3,3,3,3
"616",7,12,0,"White",3,2,3,2,1,2,2,1,1,2,3,3
"617",7,12,0,"White",3,2,3,3,2,3,3,2,2,3,3,3
"618",7,12,1,"White",3,2,3,3,3,2,2,3,3,3,2,3
"619",7,12,0,"Hispanic",3,2,3,3,3,3,3,3,2,3,3,3
"620",7,12,0,"White",2,2,3,3,2,2,3,2,2,2,2,3
"621",7,13,1,"White",3,2,3,3,3,3,3,3,3,2,3,3
"622",7,13,0,"White",3,2,2,3,1,3,2,1,2,3,2,3
"623",7,12,1,"White",3,2,3,3,2,3,3,3,3,3,2,3
"624",7,12,1,"White",2,2,3,3,1,2,3,2,3,3,2,3
"625",7,12,0,"Hispanic",3,2,3,1,2,3,3,2,2,3,2,3
"626",7,12,0,"White",3,2,3,2,2,3,2,2,3,3,2,3
"627",7,12,0,"White",2,3,3,2,1,2,2,2,2,3,3,3
"628",7,12,1,"White",2,2,3,3,2,2,2,3,2,3,2,3
"629",7,13,0,"White",3,2,2,2,2,3,2,2,3,2,2,3
"630",7,12,0,"White",3,2,2,2,1,2,3,1,3,2,2,3
"631",7,12,1,"White",2,2,3,2,2,3,2,1,3,2,2,3
"632",7,13,0,"White",3,2,2,3,1,2,3,1,1,2,3,3
"633",7,12,0,"White",2,2,3,3,2,1,3,2,3,2,2,3
"634",7,12,1,"Asian",2,1,3,1,2,2,3,3,2,3,3,3
"635",7,13,0,"White",3,2,3,2,2,3,3,1,2,3,3,3
"636",7,12,1,"White",3,2,3,3,2,2,3,3,3,3,3,3
"637",7,12,0,"White",3,2,3,3,1,2,3,2,2,3,2,3
"638",7,12,1,"White",3,1,2,1,2,1,2,1,2,2,2,3
"639",7,13,0,"White",2,3,2,3,3,2,3,3,3,3,3,3
"640",7,12,0,"White",3,1,3,2,2,2,3,2,3,2,3,3
"641",7,12,1,"Other",3,2,2,3,3,1,3,1,3,3,3,3
"642",7,12,0,"Other",3,2,3,3,2,3,3,2,3,3,2,3
"643",7,12,1,"White",2,2,2,2,2,2,2,2,3,1,2,3
"644",7,12,1,"White",2,1,3,3,3,3,3,3,2,3,3,3
"645",7,13,1,"White",3,2,3,3,3,2,3,3,2,3,3,3
"646",7,12,0,"White",2,2,3,3,2,2,3,1,3,2,2,3
"647",7,12,0,"White",3,2,3,3,3,3,3,3,3,3,3,3
"648",7,12,1,"White",2,1,2,3,1,2,2,1,3,2,2,3
"649",7,12,0,"White",2,3,3,2,3,3,3,1,3,2,3,3
"650",7,13,1,"White",3,2,3,1,3,1,3,3,1,3,2,3
"651",7,11,1,"White",3,1,3,3,3,2,3,2,3,3,1,3
"652",7,12,1,"White",3,2,2,3,2,2,2,1,3,2,2,3
"653",7,12,1,"White",3,1,2,3,2,3,3,3,2,2,1,3
"654",7,12,1,"White",2,2,2,3,3,3,3,3,2,3,1,3
"655",7,13,1,"White",2,1,3,1,1,2,2,1,1,2,3,3
"656",7,12,0,"Black",3,2,3,2,1,1,3,1,1,3,3,3
"657",7,13,1,"White",3,2,3,3,3,3,3,2,3,3,1,3
"658",7,12,1,"White",3,2,3,3,3,2,2,2,3,3,2,3
"659",8,13,0,"White",3,3,3,3,2,3,1,3,3,3,1,3
"660",8,13,1,"White",2,3,3,3,2,3,3,3,3,3,2,3
"661",8,14,0,"White",1,2,3,2,1,1,2,1,2,3,2,3
"662",8,13,0,"White",3,3,3,3,2,3,3,2,2,3,2,3
"663",8,13,1,"White",2,1,2,2,2,3,3,3,2,3,3,3
"664",8,14,1,"White",3,2,3,3,2,2,3,3,3,2,3,3
"665",8,13,1,"White",3,2,2,3,2,2,3,3,2,2,3,3
"666",8,13,1,"White",3,2,3,3,2,2,3,3,2,2,2,3
"667",8,13,0,"White",3,2,3,3,2,2,3,2,3,3,2,3
"668",8,14,0,"Black",3,2,3,3,2,2,3,2,3,2,2,3
"669",8,13,1,"White",3,2,3,3,2,3,3,3,3,3,3,3
"670",8,14,0,"White",2,2,3,2,2,3,3,1,2,2,3,3
"671",7,13,1,"White",3,2,3,3,2,2,3,3,2,3,3,3
"672",8,13,1,"White",3,1,3,1,3,2,3,2,3,2,2,3
"673",8,13,1,"Other",3,1,3,2,2,2,3,3,3,2,2,3
"674",8,14,0,"White",3,2,3,3,2,3,3,3,1,3,3,3
"675",8,13,0,"White",3,2,2,3,2,2,2,3,3,3,3,3
"676",8,13,0,"White",3,1,2,2,1,3,2,1,1,2,3,3
"677",8,13,0,"White",3,2,3,2,2,1,1,1,2,2,3,3
"678",8,13,0,"White",3,2,3,2,3,3,3,3,3,3,2,3
"679",8,14,1,"White",3,2,3,2,2,2,3,3,3,3,2,3
"680",8,14,1,"White",3,2,3,3,3,2,3,2,2,2,2,3
"681",8,13,0,"White",3,2,2,3,3,3,3,3,2,3,3,3
"682",7,12,1,"White",3,2,3,3,2,3,3,1,2,3,2,3
"683",7,13,1,"White",NA,2,3,3,2,2,3,3,2,3,3,3
"684",8,14,0,"White",1,2,1,2,1,3,2,1,3,1,3,3
"685",8,13,0,"Black",3,2,3,2,2,2,3,1,2,3,1,3
"686",8,14,0,"White",3,2,3,2,2,2,3,2,3,3,2,3
"687",8,14,0,"White",3,1,3,3,2,3,3,2,2,3,3,3
"688",8,13,0,"White",3,2,2,3,1,1,3,2,1,2,3,3
"689",8,14,0,"White",1,2,2,1,1,2,1,1,2,1,2,3
"690",8,14,0,"White",2,2,3,2,2,2,3,1,2,3,2,3
"691",8,13,0,"White",3,2,2,2,2,2,2,1,1,2,3,3
"692",8,14,1,"White",2,3,2,2,2,2,3,2,3,2,1,3
"693",8,13,1,"White",2,3,3,3,1,2,3,3,3,2,2,3
"694",8,13,1,"White",2,1,2,3,2,2,3,1,2,3,2,3
"695",8,13,0,"White",3,1,3,3,2,2,3,1,3,3,2,3
"696",8,13,1,"White",3,3,3,3,3,2,3,3,2,2,3,3
"697",8,13,1,"White",3,2,3,2,3,2,3,2,3,1,3,3
"698",8,13,0,"White",2,2,3,2,1,2,1,1,3,2,1,3
"699",8,13,1,"White",3,2,3,3,2,1,3,3,2,2,3,3
"700",8,13,1,"White",3,2,3,3,1,2,3,2,3,3,2,3
"701",8,13,0,"White",3,2,2,2,3,2,3,1,2,3,2,3
"702",8,13,0,"White",2,2,2,2,1,2,2,1,2,2,2,3
"703",8,14,1,"White",3,1,3,2,2,3,3,2,2,2,2,3
"704",8,13,0,"White",3,2,2,3,2,2,3,3,2,3,3,3
"705",8,14,0,"White",1,2,1,2,1,1,2,1,1,1,2,3
"706",8,13,1,"White",2,1,3,1,2,2,1,2,3,2,1,3
"707",8,14,0,"White",2,2,2,2,1,1,2,1,1,2,2,3
"708",8,13,0,"White",2,2,3,3,1,2,2,1,3,2,2,3
"709",8,13,0,"White",2,1,2,2,1,1,3,3,3,3,2,3
"710",8,14,1,"White",2,2,2,2,2,2,3,2,2,2,2,3
"711",8,13,1,"White",2,1,3,3,2,2,3,3,3,3,2,3
"712",8,13,1,"White",2,3,3,2,2,3,3,3,3,3,2,3
"713",8,13,0,"White",2,2,2,3,3,3,2,2,2,2,2,3
"714",8,13,1,"White",3,2,3,3,2,2,3,2,2,2,2,3
"715",8,13,0,"White",3,2,3,3,2,3,3,3,3,2,3,3
"716",8,14,0,"White",2,2,3,2,2,3,3,2,3,2,2,3
"717",8,14,1,"White",3,2,3,2,2,2,2,3,3,2,2,3
"718",8,13,0,"White",2,2,3,3,2,2,3,3,2,3,3,3
"719",8,13,1,"White",3,2,3,2,3,2,3,3,2,3,1,3
"720",8,13,1,"White",3,3,3,3,3,3,3,3,3,3,3,3
"721",8,13,0,"White",2,1,2,1,1,2,3,2,1,2,1,3
"722",8,14,1,"White",2,2,3,2,3,2,2,2,3,2,1,3
"723",8,14,1,"White",2,2,3,3,2,2,3,2,1,2,3,3
"724",8,13,1,"White",3,2,2,1,1,2,2,1,2,2,1,3
"725",8,13,1,"Asian",2,3,3,3,2,2,3,2,3,2,2,3
"726",8,13,0,"White",2,2,1,3,2,1,3,2,1,2,2,3
"727",8,14,0,"White",2,3,3,2,2,2,3,1,3,2,2,3
"728",8,13,1,"White",2,2,2,1,1,2,2,2,2,3,2,3
"729",8,13,0,"White",2,2,2,3,2,1,3,2,2,2,2,3
